TIMESTAMP,역률평균,R상역률,S상역률,T상역률,LABEL_NAME,predict,predict_low,predict_up,sigma_upper,sigma_lower
2020-11-17 07:00:00,0.9521517,0.9502606,0.952474,0.948568,0.0,0.9521428641225733,0.9485694265043522,0.9557163017407945,0.9644350209273398,0.929738839622587
2020-11-17 07:30:00,0.95263135,0.9503908,0.9528646,0.9494794,0.0,0.953785669606002,0.95109864572859,0.956472693483414,0.9644350209273398,0.929738839622587
2020-11-17 08:00:00,0.95542836,0.9528646,0.95546865,0.9516928,0.0,0.9544825597795953,0.9520025777981451,0.9569625417610454,0.9644350209273398,0.929738839622587
2020-11-17 08:30:00,0.960178,0.9569009,0.960938,0.9562498,0.0,0.9567000030237812,0.9536108197012124,0.9597891861165894,0.9644350209273398,0.929738839622587
2020-11-17 09:00:00,0.9617387,0.9583333,0.9621098,0.9582031,0.0,0.9594940383726155,0.956138585229965,0.9628494910557447,0.9644350209273398,0.929738839622587
2020-11-17 09:30:00,0.9612378,0.95755196,0.9610682,0.9582031,0.0,0.9600224317525089,0.9561169183433428,0.963927945161675,0.9644350209273398,0.929738839622587
2020-11-17 10:00:00,0.96203196,0.9580729,0.96224,0.9596357,0.0,0.9583336810365524,0.9537806052222676,0.9628867563913158,0.9644350209273398,0.929738839622587
2020-11-17 10:30:00,0.9651362,0.960938,0.964844,0.9625004,0.0,0.9571181894214558,0.9522093347909297,0.9620270435924606,0.9644350209273398,0.929738839622587
2020-11-17 11:00:00,0.9452391,0.9408854,0.9473963,0.9410156,0.0,0.9572004639447614,0.9519228113418409,0.9624781170072032,0.9644350209273398,0.929738839622587
2020-11-17 11:30:00,0.9412188,0.9371094,0.943099,0.9373698,0.0,0.9410023866312391,0.9359411248841822,0.946063647918775,0.9644350209273398,0.929738839622587
2020-11-17 12:00:00,0.93836343,0.9330732,0.940104,0.934896,0.0,0.9417267446877584,0.9372445330245345,0.9462089563509823,0.9644350209273398,0.929738839622587
2020-11-17 12:30:00,0.93839204,0.9337242,0.9402344,0.9354168,0.0,0.939641306735492,0.9359086477600722,0.9433739657109116,0.9644350209273398,0.929738839622587
2020-11-17 13:00:00,0.94062114,0.9363282,0.9429689,0.936849,0.0,0.9393104008856582,0.9358507159156477,0.9427700858556688,0.9644350209273398,0.929738839622587
2020-11-17 13:30:00,0.9437457,0.9393228,0.945313,0.9403644,0.0,0.9411849838346016,0.9373217693568171,0.9450481983123862,0.9644350209273398,0.929738839622587
2020-11-17 14:00:00,0.9435143,0.9389322,0.9455734,0.939453,0.0,0.9433953688323343,0.9393459347451463,0.9474448024600011,0.9644350209273398,0.929738839622587
2020-11-17 14:30:00,0.9431227,0.9382812,0.945313,0.9399738,0.0,0.9430629268029503,0.9392368067188306,0.9468890471168306,0.9644350209273398,0.929738839622587
2020-11-17 15:00:00,0.9428892,0.9380208,0.9450525,0.9402342,0.0,0.9417510699048318,0.9384369980296198,0.945065141780044,0.9644350209273398,0.929738839622587
2020-11-17 15:30:00,0.9450693,0.94114566,0.9464848,0.941406,0.0,0.9418658334998,0.9387767294446475,0.9449549370954314,0.9644350209273398,0.929738839622587
2020-11-17 16:00:00,0.9416537,0.9378906,0.9429688,0.9382812,0.0,0.943233169317892,0.9398520661583942,0.946614272936911,0.9644350209273398,0.929738839622587
2020-11-17 16:30:00,0.9387889,0.9346356,0.9410154,0.9343752,0.0,0.9416042142645641,0.9393179811482554,0.9438904473808727,0.9644350209273398,0.929738839622587
2020-11-17 17:00:00,0.93693966,0.933594,0.9384114,0.9330732,0.0,0.9399884456331256,0.9362560200945026,0.9437208707122272,0.9644350209273398,0.929738839622587
2020-11-17 17:30:00,0.93583804,0.9326826,0.9375,0.9311202,0.0,0.9387531256759419,0.9348408205426496,0.9426654308092343,0.9644350209273398,0.929738839622587
2020-11-17 18:00:00,0.93642366,0.9332034,0.9377604,0.9319014,0.0,0.9381458104398082,0.9342353323630196,0.9420562885165967,0.9644350209273398,0.929738839622587
2020-11-17 18:30:00,0.9364081,0.9339846,0.9378906,0.9307296,0.0,0.9385552595003693,0.9344943277318983,0.9426161921878828,0.9644350209273398,0.929738839622587
